ScenarioID,LegalEntityID,SnapshotID,AsOfDate,ReportingPeriod,ItemID,Product,Category,Brand,WarehouseID,UOM,OpeningQuantity,ReceivedQuantity,CustomerReturnQuantity,SoldQuantity,SupplierReturnQuantity,DamageAdjustmentQuantity,QuantityOnHand,SnapshotGrain,EvidenceType,GenerationPolicyVersion
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-9c513f178a64ae94,2026-05-31,2026-05,RC-607743,Cuckoo 1.8L,Nồi cơm,LG,WH-HCM-03,EA,121,18,0,2,0,0,137,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-eca1dfec1e721f8c,2026-05-31,2026-05,RC-607743,Cuckoo 1.8L,Nồi cơm,LG,WH-HN-02,EA,136,66,0,1,0,0,201,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-92441ad7568a0d71,2026-05-31,2026-05,RC-645E6F,Sunhouse 1.2L,Nồi cơm,Xiaomi,WH-HN-02,EA,175,52,0,2,0,0,225,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-9d79ff914991f9f9,2026-05-31,2026-05,RC-650938,Sunhouse 1.2L,Nồi cơm,LG,WH-BD-01,EA,155,25,0,1,0,0,179,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-0903f7de78d3785e,2026-05-31,2026-05,RC-666E15,Sunhouse 1.2L,Nồi cơm,Panasonic,WH-HCM-01,EA,155,51,0,3,0,0,203,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-0fc72057503c9940,2026-05-31,2026-05,RC-666E15,Sunhouse 1.2L,Nồi cơm,Panasonic,WH-HCM-03,EA,112,16,0,3,0,0,125,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b29392e0d36359f3,2026-05-31,2026-05,RC-6CF84A,Cuckoo 1.8L,Nồi cơm,Daikin,WH-HN-01,EA,60,58,0,4,0,0,114,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-eac0347dbe00b3a9,2026-05-31,2026-05,RC-73BA31,Cuckoo 1.8L,Nồi cơm,Toshiba,WH-BD-01,EA,51,55,0,1,0,0,105,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-db0b559da64449af,2026-05-31,2026-05,RC-73BA31,Cuckoo 1.8L,Nồi cơm,Toshiba,WH-CT-01,EA,163,12,0,2,0,0,173,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-70fa7591a5562619,2026-05-31,2026-05,RC-73BA31,Cuckoo 1.8L,Nồi cơm,Toshiba,WH-HCM-02,EA,198,18,0,2,0,0,214,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-141dc47dc7d427c3,2026-05-31,2026-05,RC-7580B4,Panasonic 1.8L,Nồi cơm,Panasonic,WH-BD-01,EA,173,59,0,2,0,0,230,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b1f957cc21c82911,2026-05-31,2026-05,RC-7580B4,Panasonic 1.8L,Nồi cơm,Panasonic,WH-CT-01,EA,182,16,0,1,0,0,197,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-dc3595e385bde687,2026-05-31,2026-05,RC-7580B4,Panasonic 1.8L,Nồi cơm,Panasonic,WH-HCM-03,EA,199,33,0,4,0,0,228,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-a21d5ffa3f4726b1,2026-05-31,2026-05,RC-7AB9A8,Panasonic 1.8L,Nồi cơm,Electrolux,WH-HCM-02,EA,86,45,0,6,0,0,125,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-7bb205b0d36c4b56,2026-05-31,2026-05,RC-7B93E8,Cuckoo 1.8L,Nồi cơm,Sharp,WH-BD-01,EA,74,51,0,3,0,0,122,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-48228a3b7e2c80ea,2026-05-31,2026-05,RC-7B93E8,Cuckoo 1.8L,Nồi cơm,Sharp,WH-DN-01,EA,159,11,0,3,0,0,167,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-9d164cb48598ac6a,2026-05-31,2026-05,RC-7DABD5,Sunhouse 1.2L,Nồi cơm,Mitsubishi,WH-HCM-01,EA,152,28,0,1,0,0,179,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6040040b191d875f,2026-05-31,2026-05,RC-7DABD5,Sunhouse 1.2L,Nồi cơm,Mitsubishi,WH-HCM-03,EA,131,56,0,2,0,0,185,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-f85cd56077a3a2a1,2026-05-31,2026-05,RC-8010F5,Panasonic 1.8L,Nồi cơm,Asia,WH-BD-01,EA,70,53,0,1,0,0,122,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e455b2ea964050ec,2026-05-31,2026-05,RC-879C8C,Sharp 1.8L,Nồi cơm,Panasonic,WH-HCM-01,EA,128,29,0,2,0,0,155,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b9d2382157757d07,2026-05-31,2026-05,RC-879C8C,Sharp 1.8L,Nồi cơm,Panasonic,WH-HN-01,EA,53,67,0,1,0,0,119,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-179d16bed2fd710d,2026-05-31,2026-05,RC-879C8C,Sharp 1.8L,Nồi cơm,Panasonic,WH-HN-02,EA,75,34,0,2,0,0,107,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4764d7878d4d0e98,2026-05-31,2026-05,RC-A4D4BD,Sunhouse 1.2L,Nồi cơm,Cuckoo,WH-CT-01,EA,54,24,0,2,0,0,76,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-bd031bbe5613fcd0,2026-05-31,2026-05,RC-A4D4BD,Sunhouse 1.2L,Nồi cơm,Cuckoo,WH-HN-02,EA,157,47,0,3,0,0,201,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-c7a93417ac604165,2026-05-31,2026-05,RC-A5EAB1,Cuckoo 1.8L,Nồi cơm,Sony,WH-HCM-02,EA,112,56,0,1,0,0,167,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-1597f88aba1fda2f,2026-05-31,2026-05,RC-A5EAB1,Cuckoo 1.8L,Nồi cơm,Sony,WH-HN-01,EA,103,45,0,2,0,0,146,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-374712860303eaae,2026-05-31,2026-05,RC-A61405,Sunhouse 1.2L,Nồi cơm,Senko,WH-HN-01,EA,177,53,0,2,0,0,228,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d07c7436c34abf23,2026-05-31,2026-05,RC-A61405,Sunhouse 1.2L,Nồi cơm,Senko,WH-HN-02,EA,128,55,0,1,0,0,182,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e360900370045601,2026-05-31,2026-05,RC-B5F705,Panasonic 1.8L,Nồi cơm,Philips,WH-BD-01,EA,90,26,0,1,0,0,115,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-7f3b03fe7bbd72df,2026-05-31,2026-05,RC-BA76D0,Panasonic 1.8L,Nồi cơm,Daikin,WH-HCM-02,EA,155,48,0,2,0,0,201,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-063c05bd583c048c,2026-05-31,2026-05,RC-BA76D0,Panasonic 1.8L,Nồi cơm,Daikin,WH-HN-01,EA,124,56,0,5,0,0,175,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-1eb9449b7d90d64f,2026-05-31,2026-05,RC-BC47CD,Sharp 1.8L,Nồi cơm,Aqua,WH-BD-01,EA,180,41,0,2,0,0,219,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4826135271cbc5b9,2026-05-31,2026-05,RC-BCC6AD,Panasonic 1.8L,Nồi cơm,Sharp,WH-BD-01,EA,96,12,0,1,0,0,107,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-853fdd0f0f67bd2b,2026-05-31,2026-05,RC-BCC6AD,Panasonic 1.8L,Nồi cơm,Sharp,WH-HCM-01,EA,168,42,0,1,0,0,209,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4311cea111e5cfdc,2026-05-31,2026-05,RC-BCC6AD,Panasonic 1.8L,Nồi cơm,Sharp,WH-HCM-02,EA,82,67,0,1,0,0,148,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-58d6634e0fd141a6,2026-05-31,2026-05,RC-BCC6AD,Panasonic 1.8L,Nồi cơm,Sharp,WH-HN-02,EA,71,41,0,2,0,0,110,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-f582ddeb0c062653,2026-05-31,2026-05,RC-BFF843,Cuckoo 1.8L,Nồi cơm,Xiaomi,WH-HCM-01,EA,138,48,0,3,0,0,183,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-59cbd579cfe4593e,2026-05-31,2026-05,RC-C7DE50,Cuckoo 1.8L,Nồi cơm,Cuckoo,WH-DN-01,EA,172,23,0,2,0,0,193,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4040622bed319e0b,2026-05-31,2026-05,RC-C7DE50,Cuckoo 1.8L,Nồi cơm,Cuckoo,WH-HN-01,EA,169,55,0,3,0,0,221,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-01c78a3a9830ac96,2026-05-31,2026-05,RC-C8DD6A,Panasonic 1.8L,Nồi cơm,LG,WH-DN-01,EA,62,41,0,4,0,0,99,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6a175c78c78005b6,2026-05-31,2026-05,RC-C8DD6A,Panasonic 1.8L,Nồi cơm,LG,WH-HCM-02,EA,153,65,0,1,0,0,217,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-0381119ec33ea0f0,2026-05-31,2026-05,RC-CA9512,Sharp 1.8L,Nồi cơm,Philips,WH-HCM-01,EA,140,27,0,3,0,0,164,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6fa9ecd3ba9864ad,2026-05-31,2026-05,RC-CA9512,Sharp 1.8L,Nồi cơm,Philips,WH-HN-01,EA,132,56,0,3,0,0,185,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d916ad5f544011bc,2026-05-31,2026-05,RC-CCF100,Sharp 1.8L,Nồi cơm,Sunhouse,WH-BD-01,EA,118,59,0,2,0,0,175,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-45e4a10b998fdd93,2026-05-31,2026-05,RC-CCF100,Sharp 1.8L,Nồi cơm,Sunhouse,WH-CT-01,EA,201,35,0,3,0,0,233,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-5b4e1b73eb484626,2026-05-31,2026-05,RC-CCF100,Sharp 1.8L,Nồi cơm,Sunhouse,WH-DN-01,EA,163,36,0,1,0,0,198,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-6b5657c1ed712dfe,2026-05-31,2026-05,RC-CCF100,Sharp 1.8L,Nồi cơm,Sunhouse,WH-HCM-01,EA,125,68,0,2,0,0,191,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-23c6597ff80fd823,2026-05-31,2026-05,RC-CCF100,Sharp 1.8L,Nồi cơm,Sunhouse,WH-HCM-02,EA,73,30,0,1,0,0,102,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-2813830ad1e509f9,2026-05-31,2026-05,RC-D3B39E,Sharp 1.8L,Nồi cơm,Sony,WH-HCM-02,EA,59,27,0,3,0,0,83,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-c78407ae187502a3,2026-05-31,2026-05,RC-D51252,Sharp 1.8L,Nồi cơm,Daikin,WH-HCM-01,EA,184,44,0,2,0,0,226,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-f027c200cd22d943,2026-05-31,2026-05,RC-DA441E,Cuckoo 1.8L,Nồi cơm,Asia,WH-BD-01,EA,153,51,0,2,0,0,202,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-a896649934084855,2026-05-31,2026-05,RC-DBD450,Cuckoo 1.8L,Nồi cơm,Senko,WH-HCM-01,EA,135,41,0,2,0,0,174,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-64cab4befed8bbe5,2026-05-31,2026-05,RC-DDFD41,Cuckoo 1.8L,Nồi cơm,Casper,WH-BD-01,EA,126,43,0,2,0,0,167,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-01bf9322f6181f2a,2026-05-31,2026-05,RC-DDFD41,Cuckoo 1.8L,Nồi cơm,Casper,WH-CT-01,EA,84,36,0,3,0,0,117,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-58ac01c231815e11,2026-05-31,2026-05,RC-DF1FB9,Sunhouse 1.2L,Nồi cơm,Sunhouse,WH-HN-01,EA,124,61,0,1,0,0,184,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-3cc73efca8a2c729,2026-05-31,2026-05,RC-DF1FB9,Sunhouse 1.2L,Nồi cơm,Sunhouse,WH-HN-02,EA,93,12,0,2,0,0,103,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-333d628d22d215f2,2026-05-31,2026-05,RC-DFEBAA,Sharp 1.8L,Nồi cơm,LG,WH-CT-01,EA,105,23,0,4,0,0,124,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-1467211fb81cb2f5,2026-05-31,2026-05,RC-E521C4,Sharp 1.8L,Nồi cơm,Electrolux,WH-HCM-01,EA,77,50,0,1,0,0,126,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-fb7afcb7b241b9f4,2026-05-31,2026-05,RC-E521C4,Sharp 1.8L,Nồi cơm,Electrolux,WH-HCM-03,EA,201,68,0,3,0,0,266,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-8fe4b5406b3179f4,2026-05-31,2026-05,RC-E5BE41,Sharp 1.8L,Nồi cơm,Casper,WH-CT-01,EA,133,60,0,2,0,0,191,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-ff1730bc2569dc8a,2026-05-31,2026-05,RC-F33150,Panasonic 1.8L,Nồi cơm,Casper,WH-HCM-01,EA,106,35,0,2,0,0,139,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d8bb5ed9ec2f5321,2026-05-31,2026-05,RC-F33CDE,Panasonic 1.8L,Nồi cơm,Senko,WH-BD-01,EA,155,44,0,3,0,0,196,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e987ec87baa137c3,2026-05-31,2026-05,RC-F33CDE,Panasonic 1.8L,Nồi cơm,Senko,WH-HCM-01,EA,184,53,0,2,0,0,235,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-35380563a61da706,2026-05-31,2026-05,RC-FA47F8,Cuckoo 1.8L,Nồi cơm,Aqua,WH-HCM-01,EA,143,44,0,1,0,0,186,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-390481a547cceba6,2026-05-31,2026-05,RC-FA47F8,Cuckoo 1.8L,Nồi cơm,Aqua,WH-HN-02,EA,183,35,0,3,0,0,215,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-e3ee993c0259cdb1,2026-05-31,2026-05,RF-082E8A,Panasonic 300L,Tủ lạnh,Senko,WH-BD-01,EA,165,39,0,3,0,0,201,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-7ba558df6fdb6b0e,2026-05-31,2026-05,RF-082E8A,Panasonic 300L,Tủ lạnh,Senko,WH-CT-01,EA,148,43,0,2,0,0,189,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-4919c4ec9ca46927,2026-05-31,2026-05,RF-096A78,LG 420L,Tủ lạnh,Asia,WH-HCM-01,EA,200,62,0,2,0,0,260,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-d618742c2f7f8597,2026-05-31,2026-05,RF-096A78,LG 420L,Tủ lạnh,Asia,WH-HCM-02,EA,152,43,0,3,0,0,192,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-548149f51a0878c4,2026-05-31,2026-05,RF-0980E0,Samsung Inverter 350L,Tủ lạnh,Mitsubishi,WH-CT-01,EA,121,21,0,1,0,0,141,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-93b1142819538971,2026-05-31,2026-05,RF-0980E0,Samsung Inverter 350L,Tủ lạnh,Mitsubishi,WH-DN-01,EA,195,48,0,3,0,0,240,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-8ff5eeb758b92513,2026-05-31,2026-05,RF-0980E0,Samsung Inverter 350L,Tủ lạnh,Mitsubishi,WH-HCM-02,EA,121,58,0,3,0,0,176,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-86736b51e769c5bf,2026-05-31,2026-05,RF-0F4B6D,Panasonic 300L,Tủ lạnh,Aqua,WH-HCM-02,EA,58,48,0,3,0,0,103,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b06526b2ef92cd8b,2026-05-31,2026-05,RF-0F4B6D,Panasonic 300L,Tủ lạnh,Aqua,WH-HN-02,EA,118,50,0,6,0,0,162,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-bebd8b81aa2d3bf7,2026-05-31,2026-05,RF-191AF7,Panasonic 300L,Tủ lạnh,Toshiba,WH-CT-01,EA,191,40,0,1,0,0,230,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-b631c21c4bb0cf73,2026-05-31,2026-05,RF-191AF7,Panasonic 300L,Tủ lạnh,Toshiba,WH-HCM-03,EA,91,34,0,2,0,0,123,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-acf56dc988347cca,2026-05-31,2026-05,RF-1BAC8F,Panasonic 300L,Tủ lạnh,Electrolux,WH-BD-01,EA,71,27,0,1,0,0,97,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,SNAP-2026-05-277bd93a8dd41268,2026-05-31,2026-05,RF-1BAC8F,Panasonic 300L,Tủ lạnh,Electrolux,WH-DN-01,EA,160,59,0,2,0,0,217,one_row_per_item_warehouse_as_of,authentic_anchored_semi_synthetic_evidence,1.0.0
